"gene_id","cluster","in_apcluster","zscore","ap_q"
"AT3G18800","C24",TRUE,TRUE,0
"AT3G18820","C05",TRUE,TRUE,0
"AT3G18870","C25",TRUE,TRUE,0
"AT3G18940","C42",TRUE,TRUE,0
"AT3G18960","C19",TRUE,TRUE,0
"AT3G19000","C41",TRUE,TRUE,0
"AT3G19010","C50",TRUE,TRUE,0
"AT3G19030","C37",TRUE,TRUE,0
"AT3G19100","C46",TRUE,TRUE,0
"AT3G19130","C30",TRUE,TRUE,0
"AT3G19150","C10",TRUE,TRUE,0
"AT3G19220","C36",TRUE,TRUE,0
"AT3G19240","C10",TRUE,TRUE,0
"AT3G19390","C02",TRUE,TRUE,0
"AT3G19420","C10",TRUE,TRUE,0
"AT3G19450","C19",TRUE,TRUE,0
"AT3G19460","C15",TRUE,TRUE,0
"AT3G19508","C42",TRUE,TRUE,0
"AT3G19580","C15",TRUE,TRUE,0
"AT3G19650","C42",TRUE,TRUE,0
"AT3G19710","C35",TRUE,TRUE,0
"AT3G19790","C43",TRUE,TRUE,0
"AT3G19800","C19",TRUE,TRUE,0
"AT3G19820","C43",TRUE,TRUE,0
"AT3G19910","C13",TRUE,TRUE,0
"AT3G19950","C03",TRUE,TRUE,0
"AT3G19960","C11",TRUE,TRUE,0
"AT3G19970","C03",TRUE,TRUE,0
"AT3G19990","C03",TRUE,TRUE,0
"AT3G20060","C13",TRUE,TRUE,0
"AT3G20100","C30",TRUE,TRUE,0
"AT3G20230","C23",TRUE,TRUE,0
"AT3G20250","C12",TRUE,TRUE,0
"AT3G20370","C46",TRUE,TRUE,0
"AT3G20390","C46",TRUE,TRUE,0
"AT3G20470","C33",TRUE,TRUE,0
"AT3G20490","C31",TRUE,TRUE,0
"AT3G20510","C50",TRUE,TRUE,0
"AT3G20600","C53",TRUE,TRUE,0
"AT3G20630","C13",TRUE,TRUE,0
"AT3G20650","C08",TRUE,TRUE,0
"AT3G20670","C21",TRUE,TRUE,0
"AT3G20680","C38",TRUE,TRUE,0
"AT3G20820","C25",TRUE,TRUE,0
"AT3G21055","C20",TRUE,TRUE,0
"AT3G21150","C24",TRUE,TRUE,0
"AT3G21215","C04",TRUE,TRUE,0
"AT3G21240","C31",TRUE,TRUE,0
"AT3G21295","C05",TRUE,TRUE,0
"AT3G21300","C38",TRUE,TRUE,0
"AT3G21351","C27",TRUE,TRUE,0
"AT3G21510","C32",TRUE,TRUE,0
"AT3G21560","C13",TRUE,TRUE,0
"AT3G21610","C13",TRUE,TRUE,0
"AT3G21650","C10",TRUE,TRUE,0
"AT3G21670","C02",TRUE,TRUE,0
"AT3G21690","C01",TRUE,TRUE,0
"AT3G21700","C11",TRUE,TRUE,0
"AT3G21750","C37",TRUE,TRUE,0
"AT3G21770","C31",TRUE,TRUE,0
"AT3G21865","C01",TRUE,TRUE,0
"AT3G21870","C22",TRUE,TRUE,0
"AT3G22120","C21",TRUE,TRUE,0
"AT3G22121","C39",TRUE,TRUE,0
"AT3G22142","C38",TRUE,TRUE,0
"AT3G22160","C15",TRUE,TRUE,0
"AT3G22200","C47",TRUE,TRUE,0
"AT3G22210","C33",TRUE,TRUE,0
"AT3G22230","C39",TRUE,TRUE,0
"AT3G22231","C52",TRUE,TRUE,0
"AT3G22235","C53",TRUE,TRUE,0
"AT3G22240","C52",TRUE,TRUE,0
"AT3G22260","C04",TRUE,TRUE,0
"AT3G22290","C01",TRUE,TRUE,0
"AT3G22300","C37",TRUE,TRUE,0
"AT3G22370","C14",TRUE,TRUE,0
"AT3G22520","C41",TRUE,TRUE,0
"AT3G22550","C36",TRUE,TRUE,0
"AT3G22600","C08",TRUE,TRUE,0
"AT3G22620","C08",TRUE,TRUE,0
"AT3G22660","C38",TRUE,TRUE,0
"AT3G22740","C46",TRUE,TRUE,0
"AT3G22760","C26",TRUE,TRUE,0
"AT3G22840","C05",TRUE,TRUE,0
"AT3G22845","C12",TRUE,TRUE,0
"AT3G22890","C45",TRUE,TRUE,0
"AT3G22942","C42",TRUE,TRUE,0
"AT3G22950","C13",TRUE,TRUE,0
"AT3G22980","C10",TRUE,TRUE,0
"AT3G22990","C05",TRUE,TRUE,0
"AT3G23030","C25",TRUE,TRUE,0
"AT3G23050","C29",TRUE,TRUE,0
"AT3G23090","C22",TRUE,TRUE,0
"AT3G23170","C34",TRUE,TRUE,0
"AT3G23175","C51",TRUE,TRUE,0
"AT3G23190","C51",TRUE,TRUE,0
"AT3G23280","C06",TRUE,TRUE,0
"AT3G23325","C12",TRUE,TRUE,0
"AT3G23390","C39",TRUE,TRUE,0
"AT3G23430","C11",TRUE,TRUE,0
"AT3G23450","C27",TRUE,TRUE,0
"AT3G23550","C45",TRUE,TRUE,0
"AT3G23560","C12",TRUE,TRUE,0
"AT3G23570","C44",TRUE,TRUE,0
"AT3G23580","C11",TRUE,TRUE,0
"AT3G23600","C07",TRUE,TRUE,0
"AT3G23605","C11",TRUE,TRUE,0
"AT3G23710","C43",TRUE,TRUE,0
"AT3G23730","C39",TRUE,TRUE,0
"AT3G23760","C19",TRUE,TRUE,0
"AT3G23805","C19",TRUE,TRUE,0
"AT3G23810","C18",TRUE,TRUE,0
"AT3G23830","C39",TRUE,TRUE,0
"AT3G23880","C20",TRUE,TRUE,0
"AT3G23920","C05",TRUE,TRUE,0
"AT3G24170","C01",TRUE,TRUE,0
"AT3G24180","C03",TRUE,TRUE,0
"AT3G24420","C17",TRUE,TRUE,0
"AT3G24500","C12",TRUE,TRUE,0
"AT3G24506","C34",TRUE,TRUE,0
"AT3G24530","C13",TRUE,TRUE,0
"AT3G24830","C39",TRUE,TRUE,0
"AT3G24860","C47",TRUE,TRUE,0
"AT3G24927","C14",TRUE,TRUE,0
"AT3G25070","C53",TRUE,TRUE,0
"AT3G25190","C51",TRUE,TRUE,0
"AT3G25230","C03",TRUE,TRUE,0
"AT3G25250","C13",TRUE,TRUE,0
"AT3G25400","C21",TRUE,TRUE,0
"AT3G25520","C40",TRUE,TRUE,0
"AT3G25585","C12",TRUE,TRUE,0
"AT3G25597","C16",TRUE,TRUE,0
"AT3G25610","C14",TRUE,TRUE,0
"AT3G25690","C22",TRUE,TRUE,0
"AT3G25760","C49",TRUE,TRUE,0
"AT3G25770","C49",TRUE,TRUE,0
"AT3G25780","C49",TRUE,TRUE,0
"AT3G25800","C06",TRUE,TRUE,0
"AT3G25830","C31",TRUE,TRUE,0
"AT3G25882","C53",TRUE,TRUE,0
"AT3G25910","C13",TRUE,TRUE,0
"AT3G25940","C18",TRUE,TRUE,0
"AT3G25980","C22",TRUE,TRUE,0
"AT3G26020","C04",TRUE,TRUE,0
"AT3G26070","C18",TRUE,TRUE,0
"AT3G26100","C04",TRUE,TRUE,0
"AT3G26170","C03",TRUE,TRUE,0
"AT3G26300","C22",TRUE,TRUE,0
"AT3G26360","C39",TRUE,TRUE,0
"AT3G26380","C06",TRUE,TRUE,0
"AT3G26420","C37",TRUE,TRUE,0
"AT3G26450","C47",TRUE,TRUE,0
"AT3G26460","C47",TRUE,TRUE,0
"AT3G26470","C47",TRUE,TRUE,0
"AT3G26510","C21",TRUE,TRUE,0
"AT3G26520","C21",TRUE,TRUE,0
"AT3G26570","C41",TRUE,TRUE,0
"AT3G26580","C05",TRUE,TRUE,0
"AT3G26600","C15",TRUE,TRUE,0
"AT3G26650","C24",TRUE,TRUE,0
"AT3G26690","C07",TRUE,TRUE,0
"AT3G26740","C20",TRUE,TRUE,0
"AT3G26744","C41",TRUE,TRUE,0
"AT3G26840","C49",TRUE,TRUE,0
"AT3G26850","C20",TRUE,TRUE,0
"AT3G26950","C24",TRUE,TRUE,0
"AT3G26980","C25",TRUE,TRUE,0
"AT3G27060","C37",TRUE,TRUE,0
"AT3G27070","C51",TRUE,TRUE,0
"AT3G27080","C31",TRUE,TRUE,0
"AT3G27090","C39",TRUE,TRUE,0
"AT3G27170","C46",TRUE,TRUE,0
"AT3G27190","C32",TRUE,TRUE,0
"AT3G27230","C18",TRUE,TRUE,0
"AT3G27260","C02",TRUE,TRUE,0
"AT3G27350","C13",TRUE,TRUE,0
"AT3G27360","C39",TRUE,TRUE,0
"AT3G27380","C04",TRUE,TRUE,0
"AT3G27610","C52",TRUE,TRUE,0
"AT3G27690","C21",TRUE,TRUE,0
"AT3G27750","C20",TRUE,TRUE,0
"AT3G27770","C14",TRUE,TRUE,0
"AT3G27830","C27",TRUE,TRUE,0
"AT3G27850","C23",TRUE,TRUE,0
"AT3G27880","C13",TRUE,TRUE,0
"AT3G27890","C54",TRUE,TRUE,0
"AT3G28040","C39",TRUE,TRUE,0
"AT3G28050","C43",TRUE,TRUE,0
"AT3G28160","C24",TRUE,TRUE,0
"AT3G28200","C21",TRUE,TRUE,0
"AT3G28210","C14",TRUE,TRUE,0
"AT3G28220","C48",TRUE,TRUE,0
"AT3G28270","C46",TRUE,TRUE,0
"AT3G28290","C48",TRUE,TRUE,0
"AT3G28300","C48",TRUE,TRUE,0
"AT3G28340","C05",TRUE,TRUE,0
"AT3G28450","C52",TRUE,TRUE,0
"AT3G28480","C54",TRUE,TRUE,0
"AT3G28510","C52",TRUE,TRUE,0
"AT3G28540","C52",TRUE,TRUE,0
"AT3G28550","C33",TRUE,TRUE,0
"AT3G28710","C14",TRUE,TRUE,0
"AT3G28715","C06",TRUE,TRUE,0
"AT3G28740","C02",TRUE,TRUE,0
"AT3G28860","C41",TRUE,TRUE,0
"AT3G28900","C39",TRUE,TRUE,0
"AT3G28930","C46",TRUE,TRUE,0
"AT3G28940","C38",TRUE,TRUE,0
"AT3G29010","C36",TRUE,TRUE,0
"AT3G29034","C55",TRUE,TRUE,0
"AT3G29240","C52",TRUE,TRUE,0
"AT3G29250","C31",TRUE,TRUE,0
"AT3G29280","C33",TRUE,TRUE,0
"AT3G29375","C34",TRUE,TRUE,0
"AT3G29575","C07",TRUE,TRUE,0
"AT3G30214","C19",TRUE,TRUE,0
"AT3G30390","C01",TRUE,TRUE,0
"AT3G30775","C02",TRUE,TRUE,0
"AT3G32980","C32",TRUE,TRUE,0
"AT3G42790","C53",TRUE,TRUE,0
"AT3G43230","C05",TRUE,TRUE,0
"AT3G43600","C26",TRUE,TRUE,0
"AT3G43720","C40",TRUE,TRUE,0
"AT3G43800","C43",TRUE,TRUE,0
"AT3G43810","C38",TRUE,TRUE,0
"AT3G43980","C39",TRUE,TRUE,0
"AT3G44010","C39",TRUE,TRUE,0
"AT3G44020","C19",TRUE,TRUE,0
"AT3G44110","C06",TRUE,TRUE,0
"AT3G44190","C11",TRUE,TRUE,0
"AT3G44260","C40",TRUE,TRUE,0
"AT3G44300","C01",TRUE,TRUE,0
"AT3G44310","C02",TRUE,TRUE,0
"AT3G44320","C47",TRUE,TRUE,0
"AT3G44450","C17",TRUE,TRUE,0
"AT3G44480","C07",TRUE,TRUE,0
"AT3G44590","C39",TRUE,TRUE,0
"AT3G44720","C49",TRUE,TRUE,0
"AT3G44735","C29",TRUE,TRUE,0
"AT3G44750","C39",TRUE,TRUE,0
"AT3G44860","C44",TRUE,TRUE,0
"AT3G44880","C05",TRUE,TRUE,0
"AT3G44990","C22",TRUE,TRUE,0
"AT3G45010","C04",TRUE,TRUE,0
"AT3G45030","C39",TRUE,TRUE,0
"AT3G45050","C37",TRUE,TRUE,0
"AT3G45140","C44",TRUE,TRUE,0
"AT3G45160","C28",TRUE,TRUE,0
"AT3G45230","C42",TRUE,TRUE,0
"AT3G45260","C55",TRUE,TRUE,0
"AT3G45620","C53",TRUE,TRUE,0
"AT3G45730","C16",TRUE,TRUE,0
"AT3G45780","C35",TRUE,TRUE,0
"AT3G45930","C37",TRUE,TRUE,0
"AT3G45970","C26",TRUE,TRUE,0
"AT3G45980","C37",TRUE,TRUE,0
"AT3G46000","C14",TRUE,TRUE,0
"AT3G46030","C39",TRUE,TRUE,0
"AT3G46040","C39",TRUE,TRUE,0
"AT3G46060","C03",TRUE,TRUE,0
"AT3G46080","C12",TRUE,TRUE,0
"AT3G46090","C53",TRUE,TRUE,0
"AT3G46180","C31",TRUE,TRUE,0
"AT3G46230","C16",TRUE,TRUE,0
"AT3G46280","C54",TRUE,TRUE,0
"AT3G46320","C37",TRUE,TRUE,0
"AT3G46430","C38",TRUE,TRUE,0
"AT3G46510","C53",TRUE,TRUE,0
"AT3G46530","C19",TRUE,TRUE,0
"AT3G46540","C37",TRUE,TRUE,0
"AT3G46560","C37",TRUE,TRUE,0
"AT3G46630","C18",TRUE,TRUE,0
"AT3G46650","C48",TRUE,TRUE,0
"AT3G46660","C02",TRUE,TRUE,0
"AT3G46668","C01",TRUE,TRUE,0
"AT3G46670","C05",TRUE,TRUE,0
"AT3G46700","C47",TRUE,TRUE,0
"AT3G46780","C27",TRUE,TRUE,0
"AT3G46830","C29",TRUE,TRUE,0
"AT3G46900","C24",TRUE,TRUE,0
"AT3G46940","C38",TRUE,TRUE,0
"AT3G47070","C25",TRUE,TRUE,0
"AT3G47340","C44",TRUE,TRUE,0
"AT3G47370","C39",TRUE,TRUE,0
"AT3G47420","C45",TRUE,TRUE,0
"AT3G47430","C19",TRUE,TRUE,0
"AT3G47470","C27",TRUE,TRUE,0
"AT3G47480","C54",TRUE,TRUE,0
"AT3G47490","C37",TRUE,TRUE,0
"AT3G47560","C21",TRUE,TRUE,0
"AT3G47650","C23",TRUE,TRUE,0
"AT3G47730","C05",TRUE,TRUE,0
"AT3G47800","C09",TRUE,TRUE,0
"AT3G47810","C13",TRUE,TRUE,0
"AT3G47960","C49",TRUE,TRUE,0
"AT3G47965","C17",TRUE,TRUE,0
"AT3G48000","C02",TRUE,TRUE,0
"AT3G48020","C17",TRUE,TRUE,0
"AT3G48090","C54",TRUE,TRUE,0
"AT3G48115","C16",TRUE,TRUE,0
"AT3G48240","C11",TRUE,TRUE,0
"AT3G48310","C06",TRUE,TRUE,0
"AT3G48340","C26",TRUE,TRUE,0
"AT3G48360","C21",TRUE,TRUE,0
"AT3G48380","C05",TRUE,TRUE,0
"AT3G48490","C37",TRUE,TRUE,0
"AT3G48530","C01",TRUE,TRUE,0
"AT3G48610","C36",TRUE,TRUE,0
"AT3G48710","C34",TRUE,TRUE,0
"AT3G48730","C21",TRUE,TRUE,0
"AT3G48760","C13",TRUE,TRUE,0
"AT3G48780","C12",TRUE,TRUE,0
"AT3G48890","C05",TRUE,TRUE,0
"AT3G48930","C39",TRUE,TRUE,0
"AT3G48990","C02",TRUE,TRUE,0
"AT3G49010","C39",TRUE,TRUE,0
"AT3G49080","C40",TRUE,TRUE,0
"AT3G49110","C30",TRUE,TRUE,0
"AT3G49120","C44",TRUE,TRUE,0
"AT3G49140","C21",TRUE,TRUE,0
"AT3G49210","C06",TRUE,TRUE,0
"AT3G49220","C42",TRUE,TRUE,0
"AT3G49350","C15",TRUE,TRUE,0
"AT3G49430","C38",TRUE,TRUE,0
"AT3G49470","C20",TRUE,TRUE,0
"AT3G49490","C02",TRUE,TRUE,0
"AT3G49530","C11",TRUE,TRUE,0
"AT3G49550","C07",TRUE,TRUE,0
"AT3G49560","C33",TRUE,TRUE,0
"AT3G49570","C01",TRUE,TRUE,0
"AT3G49580","C01",TRUE,TRUE,0
"AT3G49590","C03",TRUE,TRUE,0
"AT3G49620","C46",TRUE,TRUE,0
"AT3G49720","C41",TRUE,TRUE,0
"AT3G49780","C11",TRUE,TRUE,0
"AT3G49790","C20",TRUE,TRUE,0
"AT3G49800","C12",TRUE,TRUE,0
"AT3G49850","C36",TRUE,TRUE,0
"AT3G49910","C38",TRUE,TRUE,0
"AT3G49940","C39",TRUE,TRUE,0
"AT3G49960","C41",TRUE,TRUE,0
"AT3G49990","C40",TRUE,TRUE,0
"AT3G50060","C34",TRUE,TRUE,0
"AT3G50070","C40",TRUE,TRUE,0
"AT3G50260","C14",TRUE,TRUE,0
"AT3G50350","C55",TRUE,TRUE,0
"AT3G50360","C14",TRUE,TRUE,0
"AT3G50440","C35",TRUE,TRUE,0
"AT3G50470","C53",TRUE,TRUE,0
"AT3G50480","C53",TRUE,TRUE,0
"AT3G50640","C28",TRUE,TRUE,0
"AT3G50650","C17",TRUE,TRUE,0
"AT3G50685","C23",TRUE,TRUE,0
"AT3G50740","C20",TRUE,TRUE,0
"AT3G50750","C37",TRUE,TRUE,0
"AT3G50770","C46",TRUE,TRUE,0
"AT3G50800","C55",TRUE,TRUE,0
"AT3G50830","C11",TRUE,TRUE,0
"AT3G50910","C01",TRUE,TRUE,0
"AT3G50930","C16",TRUE,TRUE,0
"AT3G50950","C53",TRUE,TRUE,0
"AT3G50970","C01",TRUE,TRUE,0
"AT3G51000","C12",TRUE,TRUE,0
"AT3G51090","C02",TRUE,TRUE,0
"AT3G51130","C13",TRUE,TRUE,0
"AT3G51240","C31",TRUE,TRUE,0
"AT3G51250","C05",TRUE,TRUE,0
"AT3G51280","C38",TRUE,TRUE,0
"AT3G51420","C38",TRUE,TRUE,0
"AT3G51430","C54",TRUE,TRUE,0
"AT3G51450","C44",TRUE,TRUE,0
"AT3G51500","C16",TRUE,TRUE,0
"AT3G51510","C20",TRUE,TRUE,0
"AT3G51600","C43",TRUE,TRUE,0
"AT3G51620","C05",TRUE,TRUE,0
"AT3G51660","C04",TRUE,TRUE,0
"AT3G51670","C43",TRUE,TRUE,0
"AT3G51720","C20",TRUE,TRUE,0
"AT3G51730","C13",TRUE,TRUE,0
"AT3G51790","C04",TRUE,TRUE,0
"AT3G51800","C40",TRUE,TRUE,0
"AT3G51820","C09",TRUE,TRUE,0
"AT3G51840","C01",TRUE,TRUE,0
"AT3G51860","C45",TRUE,TRUE,0
"AT3G51870","C22",TRUE,TRUE,0
"AT3G51890","C15",TRUE,TRUE,0
"AT3G51920","C28",TRUE,TRUE,0
"AT3G51980","C12",TRUE,TRUE,0
"AT3G51990","C03",TRUE,TRUE,0
"AT3G52040","C39",TRUE,TRUE,0
"AT3G52070","C19",TRUE,TRUE,0
"AT3G52072","C18",TRUE,TRUE,0
"AT3G52110","C20",TRUE,TRUE,0
"AT3G52150","C22",TRUE,TRUE,0
"AT3G52170","C23",TRUE,TRUE,0
"AT3G52230","C35",TRUE,TRUE,0
"AT3G52240","C08",TRUE,TRUE,0
"AT3G52280","C02",TRUE,TRUE,0
"AT3G52360","C17",TRUE,TRUE,0
"AT3G52370","C35",TRUE,TRUE,0
"AT3G52380","C23",TRUE,TRUE,0
"AT3G52420","C36",TRUE,TRUE,0
"AT3G52430","C55",TRUE,TRUE,0
"AT3G52470","C37",TRUE,TRUE,0
"AT3G52500","C21",TRUE,TRUE,0
"AT3G52570","C03",TRUE,TRUE,0
"AT3G52580","C38",TRUE,TRUE,0
"AT3G52590","C39",TRUE,TRUE,0
"AT3G52630","C38",TRUE,TRUE,0
"AT3G52720","C24",TRUE,TRUE,0
"AT3G52740","C13",TRUE,TRUE,0
"AT3G52800","C14",TRUE,TRUE,0
"AT3G52850","C05",TRUE,TRUE,0
"AT3G52870","C37",TRUE,TRUE,0
"AT3G52900","C18",TRUE,TRUE,0
"AT3G52930","C14",TRUE,TRUE,0
"AT3G52990","C01",TRUE,TRUE,0
"AT3G53020","C39",TRUE,TRUE,0
"AT3G53110","C13",TRUE,TRUE,0
"AT3G53120","C12",TRUE,TRUE,0
"AT3G53130","C24",TRUE,TRUE,0
"AT3G53190","C20",TRUE,TRUE,0
"AT3G53230","C14",TRUE,TRUE,0
"AT3G53232","C14",TRUE,TRUE,0
"AT3G53260","C40",TRUE,TRUE,0
"AT3G53320","C39",TRUE,TRUE,0
"AT3G53410","C17",TRUE,TRUE,0
"AT3G53420","C48",TRUE,TRUE,0
"AT3G53430","C38",TRUE,TRUE,0
"AT3G53460","C21",TRUE,TRUE,0
"AT3G53480","C07",TRUE,TRUE,0
"AT3G53500","C37",TRUE,TRUE,0
"AT3G53530","C25",TRUE,TRUE,0
"AT3G53670","C50",TRUE,TRUE,0
"AT3G53730","C37",TRUE,TRUE,0
"AT3G53740","C39",TRUE,TRUE,0
"AT3G53750","C33",TRUE,TRUE,0
"AT3G53780","C12",TRUE,TRUE,0
"AT3G53850","C18",TRUE,TRUE,0
"AT3G53870","C37",TRUE,TRUE,0
"AT3G53890","C39",TRUE,TRUE,0
"AT3G54040","C34",TRUE,TRUE,0
"AT3G54050","C26",TRUE,TRUE,0
"AT3G54100","C08",TRUE,TRUE,0
"AT3G54110","C44",TRUE,TRUE,0
"AT3G54130","C10",TRUE,TRUE,0
"AT3G54140","C05",TRUE,TRUE,0
"AT3G54210","C23",TRUE,TRUE,0
"AT3G54230","C48",TRUE,TRUE,0
"AT3G54380","C11",TRUE,TRUE,0
"AT3G54400","C18",TRUE,TRUE,0
"AT3G54430","C42",TRUE,TRUE,0
"AT3G54470","C38",TRUE,TRUE,0
"AT3G54560","C39",TRUE,TRUE,0
"AT3G54580","C32",TRUE,TRUE,0
"AT3G54590","C33",TRUE,TRUE,0
"AT3G54600","C35",TRUE,TRUE,0
"AT3G54620","C05",TRUE,TRUE,0
"AT3G54640","C46",TRUE,TRUE,0
"AT3G54680","C13",TRUE,TRUE,0
"AT3G54850","C12",TRUE,TRUE,0
"AT3G54880","C49",TRUE,TRUE,0
"AT3G54900","C18",TRUE,TRUE,0
"AT3G54960","C42",TRUE,TRUE,0
"AT3G55120","C39",TRUE,TRUE,0
"AT3G55130","C02",TRUE,TRUE,0
"AT3G55170","C39",TRUE,TRUE,0
"AT3G55240","C18",TRUE,TRUE,0
"AT3G55250","C27",TRUE,TRUE,0
"AT3G55260","C53",TRUE,TRUE,0
"AT3G55280","C39",TRUE,TRUE,0
"AT3G55340","C38",TRUE,TRUE,0
"AT3G55410","C06",TRUE,TRUE,0
"AT3G55430","C13",TRUE,TRUE,0
"AT3G55450","C17",TRUE,TRUE,0
"AT3G55460","C19",TRUE,TRUE,0
"AT3G55470","C12",TRUE,TRUE,0
"AT3G55600","C11",TRUE,TRUE,0
"AT3G55630","C33",TRUE,TRUE,0
"AT3G55640","C14",TRUE,TRUE,0
"AT3G55730","C01",TRUE,TRUE,0
"AT3G55750","C39",TRUE,TRUE,0
"AT3G55830","C15",TRUE,TRUE,0
"AT3G55970","C45",TRUE,TRUE,0
"AT3G56010","C23",TRUE,TRUE,0
"AT3G56020","C39",TRUE,TRUE,0
"AT3G56070","C39",TRUE,TRUE,0
"AT3G56090","C34",TRUE,TRUE,0
"AT3G56170","C13",TRUE,TRUE,0
"AT3G56190","C04",TRUE,TRUE,0
"AT3G56200","C02",TRUE,TRUE,0
"AT3G56240","C08",TRUE,TRUE,0
"AT3G56260","C11",TRUE,TRUE,0
"AT3G56290","C33",TRUE,TRUE,0
"AT3G56310","C15",TRUE,TRUE,0
"AT3G56340","C39",TRUE,TRUE,0
"AT3G56360","C11",TRUE,TRUE,0
"AT3G56400","C53",TRUE,TRUE,0
"AT3G56510","C38",TRUE,TRUE,0
"AT3G56710","C15",TRUE,TRUE,0
"AT3G56880","C43",TRUE,TRUE,0
"AT3G56910","C23",TRUE,TRUE,0
"AT3G56950","C01",TRUE,TRUE,0
"AT3G56980","C17",TRUE,TRUE,0
"AT3G57040","C39",TRUE,TRUE,0
"AT3G57070","C14",TRUE,TRUE,0
"AT3G57090","C14",TRUE,TRUE,0
"AT3G57150","C40",TRUE,TRUE,0
"AT3G57230","C15",TRUE,TRUE,0
"AT3G57340","C12",TRUE,TRUE,0
"AT3G57390","C14",TRUE,TRUE,0
"AT3G57480","C15",TRUE,TRUE,0
"AT3G57490","C39",TRUE,TRUE,0
"AT3G57520","C45",TRUE,TRUE,0
"AT3G57550","C33",TRUE,TRUE,0
"AT3G57770","C26",TRUE,TRUE,0
"AT3G57880","C03",TRUE,TRUE,0
"AT3G57890","C05",TRUE,TRUE,0
"AT3G57930","C20",TRUE,TRUE,0
"AT3G58500","C13",TRUE,TRUE,0
"AT3G58600","C12",TRUE,TRUE,0
"AT3G58610","C22",TRUE,TRUE,0
"AT3G58670","C12",TRUE,TRUE,0
"AT3G58700","C39",TRUE,TRUE,0
"AT3G58710","C47",TRUE,TRUE,0
"AT3G58750","C14",TRUE,TRUE,0
"AT3G58760","C06",TRUE,TRUE,0
"AT3G58840","C41",TRUE,TRUE,0
"AT3G58990","C39",TRUE,TRUE,0
"AT3G59040","C20",TRUE,TRUE,0
"AT3G59050","C45",TRUE,TRUE,0
"AT3G59060","C43",TRUE,TRUE,0
"AT3G59068","C20",TRUE,TRUE,0
"AT3G59090","C15",TRUE,TRUE,0
"AT3G59140","C01",TRUE,TRUE,0
"AT3G59220","C36",TRUE,TRUE,0
"AT3G59350","C13",TRUE,TRUE,0
"AT3G59360","C04",TRUE,TRUE,0
"AT3G59370","C37",TRUE,TRUE,0
"AT3G59400","C42",TRUE,TRUE,0
"AT3G59490","C17",TRUE,TRUE,0
"AT3G59500","C10",TRUE,TRUE,0
"AT3G59540","C39",TRUE,TRUE,0
"AT3G59650","C39",TRUE,TRUE,0
"AT3G59660","C50",TRUE,TRUE,0
"AT3G59670","C38",TRUE,TRUE,0
"AT3G59760","C49",TRUE,TRUE,0
"AT3G59840","C39",TRUE,TRUE,0
"AT3G59880","C28",TRUE,TRUE,0
"AT3G59900","C24",TRUE,TRUE,0
"AT3G59930","C45",TRUE,TRUE,0
"AT3G59940","C05",TRUE,TRUE,0
"AT3G59980","C55",TRUE,TRUE,0
"AT3G59990","C04",TRUE,TRUE,0
"AT3G60110","C06",TRUE,TRUE,0
"AT3G60130","C45",TRUE,TRUE,0
"AT3G60140","C05",TRUE,TRUE,0
"AT3G60190","C04",TRUE,TRUE,0
"AT3G60245","C39",TRUE,TRUE,0
"AT3G60250","C11",TRUE,TRUE,0
"AT3G60260","C16",TRUE,TRUE,0
"AT3G60300","C14",TRUE,TRUE,0
"AT3G60370","C33",TRUE,TRUE,0
"AT3G60410","C53",TRUE,TRUE,0
"AT3G60415","C54",TRUE,TRUE,0
"AT3G60450","C15",TRUE,TRUE,0
"AT3G60530","C37",TRUE,TRUE,0
"AT3G60540","C52",TRUE,TRUE,0
"AT3G60770","C39",TRUE,TRUE,0
"AT3G60800","C17",TRUE,TRUE,0
"AT3G60810","C17",TRUE,TRUE,0
"AT3G60966","C53",TRUE,TRUE,0
"AT3G61070","C04",TRUE,TRUE,0
"AT3G61100","C55",TRUE,TRUE,0
"AT3G61110","C38",TRUE,TRUE,0
"AT3G61113","C16",TRUE,TRUE,0
"AT3G61150","C40",TRUE,TRUE,0
"AT3G61190","C52",TRUE,TRUE,0
"AT3G61260","C11",TRUE,TRUE,0
"AT3G61310","C41",TRUE,TRUE,0
"AT3G61430","C46",TRUE,TRUE,0
"AT3G61600","C01",TRUE,TRUE,0
"AT3G61630","C05",TRUE,TRUE,0
"AT3G61640","C24",TRUE,TRUE,0
"AT3G61780","C20",TRUE,TRUE,0
"AT3G61820","C38",TRUE,TRUE,0
"AT3G61980","C13",TRUE,TRUE,0
"AT3G62000","C34",TRUE,TRUE,0
"AT3G62040","C32",TRUE,TRUE,0
"AT3G62150","C05",TRUE,TRUE,0
"AT3G62250","C38",TRUE,TRUE,0
"AT3G62260","C06",TRUE,TRUE,0
"AT3G62290","C12",TRUE,TRUE,0
"AT3G62370","C52",TRUE,TRUE,0
"AT3G62400","C38",TRUE,TRUE,0
"AT3G62410","C19",TRUE,TRUE,0
"AT3G62420","C02",TRUE,TRUE,0
"AT3G62460","C37",TRUE,TRUE,0
"AT3G62530","C39",TRUE,TRUE,0
"AT3G62550","C19",TRUE,TRUE,0
"AT3G62600","C54",TRUE,TRUE,0
"AT3G62630","C43",TRUE,TRUE,0
"AT3G62680","C35",TRUE,TRUE,0
"AT3G62750","C21",TRUE,TRUE,0
"AT3G62770","C12",TRUE,TRUE,0
"AT3G62810","C40",TRUE,TRUE,0
"AT3G62860","C21",TRUE,TRUE,0
